,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
494,SFO-AUS,52,53,4472,7436,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.601398601,11,SFO,AUS,large_airport,37.61899948,-122.375,San Francisco,large_airport,30.197535,-97.662015,Austin,1504.009355,3290197,7199.4,1659251,1165.6,15.83515567
495,SFO-DEN,330,351,45247,52438,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.862866623,11,SFO,DEN,large_airport,37.61899948,-122.375,San Francisco,large_airport,39.86169815,-104.6729965,Denver,967.0971317,3290197,7199.4,2650725,1805.7,22.37714618
496,SFO-MDW,191,213,28092,32017,56.59477769,53.00822626,14229909,16207,74,0.090909091,22,0.877408877,11,SFO,MDW,large_airport,37.61899948,-122.375,San Francisco,large_airport,41.785999,-87.752403,Chicago,1854.540209,3290197,7199.4,8595181,4576.6,20.64317463
497,SFO-PHX,512,544,54415,76352,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.712685981,11,SFO,PHX,large_airport,37.61899948,-122.375,San Francisco,large_airport,33.435302,-112.005905,Phoenix,651.1448665,3290197,7199.4,4047095,1251.8,16.14933564
498,SJC-AUS,184,188,21612,29256,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.738720263,11,SJC,AUS,large_airport,37.362452,-121.929188,San Jose,large_airport,30.197535,-97.662015,Austin,1476.274141,1729879,2229,1659251,1165.6,20.34830608
499,SJC-BWI,15,17,1997,2145,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.931002331,11,SJC,BWI,large_airport,37.362452,-121.929188,San Jose,large_airport,39.1754,-76.668297,Baltimore,2438.601253,1729879,2229,2205092,2872.8,21.12577542
500,SJC-DEN,371,386,46588,57373,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.812019591,11,SJC,DEN,large_airport,37.362452,-121.929188,San Jose,large_airport,39.86169815,-104.6729965,Denver,948.1084839,1729879,2229,2650725,1805.7,23.50699631
501,SJC-MCO,86,88,12493,15050,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.830099668,11,SJC,MCO,large_airport,37.362452,-121.929188,San Jose,large_airport,28.42939949,-81.30899811,Orlando,2420.557689,1729879,2229,1927699,992,24.44576993
502,SJC-MDW,130,140,18861,20702,56.92788405,52.94213379,23815574,27265,74,0.090909091,10,0.911071394,11,SJC,MDW,large_airport,37.362452,-121.929188,San Jose,large_airport,41.785999,-87.752403,Chicago,1837.604904,1729879,2229,8595181,4576.6,25.23899513
503,SJC-PDX,543,558,46781,79345,54.9292459,53.33868862,9288488,10298,74,0.090909091,15,0.589589766,11,SJC,PDX,large_airport,37.362452,-121.929188,San Jose,large_airport,45.58869934,-122.5979996,Portland,568.7604251,1729879,2229,2036875,1881.6,15.73571135
504,SJC-PHX,687,713,76940,101537,56.17839474,53.09084185,18874153,21356,74,0.090909091,26,0.757753331,11,SJC,PHX,large_airport,37.362452,-121.929188,San Jose,large_airport,33.435302,-112.005905,Phoenix,621.6786092,1729879,2229,4047095,1251.8,21.88015644
505,SJU-BWI,193,202,27935,30447,54.9292459,53.33868862,9288488,10298,74,0.090909091,9,0.917495977,11,SJU,BWI,medium_airport,18.4395,-65.9992,San Juan,large_airport,39.1754,-76.668297,Baltimore,7794.162024,1915105,2982.2,2205092,2872.8,24.23516671
506,SJU-MCO,180,183,26244,28428,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.923174335,11,SJU,MCO,medium_airport,18.4395,-65.9992,San Juan,large_airport,28.42939949,-81.30899811,Orlando,8541.920325,1915105,2982.2,1927699,992,30.73368391
507,SJU-MDW,30,33,4533,4866,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.931565968,11,SJU,MDW,medium_airport,18.4395,-65.9992,San Juan,large_airport,41.785999,-87.752403,Chicago,7961.729981,1915105,2982.2,8595181,4576.6,23.49002974
508,SLC-BWI,45,47,6720,7043,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.954138861,11,SLC,BWI,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,39.1754,-76.668297,Baltimore,1864.82176,1135344,700.3,2205092,2872.8,29.83373548
509,SLC-DEN,661,675,83184,96955,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.857965035,11,SLC,DEN,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,39.86169815,-104.6729965,Denver,390.9791179,1135344,700.3,2650725,1805.7,28.04825374
510,SLC-MDW,218,236,30746,34982,57.42754359,52.84299508,19171330,22116,74,0.090909091,18,0.878909153,11,SLC,MDW,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,41.785999,-87.752403,Chicago,1258.810018,1135344,700.3,8595181,4576.6,22.3987045
511,SLC-PHX,661,671,77669,99291,57.42754359,52.84299508,19171330,22116,74,0.090909091,10,0.782236054,11,SLC,PHX,large_airport,40.785749,-111.979746,Salt Lake City,large_airport,33.435302,-112.005905,Phoenix,506.887875,1135344,700.3,4047095,1251.8,27.65566446
512,SMF-AUS,21,23,2685,3003,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.894105894,11,SMF,AUS,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,30.197535,-97.662015,Austin,1480.931172,1924167,1971.3,1659251,1165.6,18.67408358
513,SMF-DEN,450,464,59625,69822,56.92788405,52.94213379,23815574,27265,74,0.090909091,14,0.853957205,11,SMF,DEN,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,39.86169815,-104.6729965,Denver,909.2591418,1924167,1971.3,2650725,1805.7,27.24646949
514,SMF-MCO,88,91,13120,15400,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.851948052,11,SMF,MCO,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,28.42939949,-81.30899811,Orlando,2408.025295,1924167,1971.3,1927699,992,23.73851736
515,SMF-MDW,110,120,15890,17394,56.92788405,52.94213379,23815574,27265,74,0.090909091,10,0.913533402,11,SMF,MDW,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,41.785999,-87.752403,Chicago,1790.200491,1924167,1971.3,8595181,4576.6,25.08812354
516,SMF-PDX,519,525,51945,75209,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.690675318,11,SMF,PDX,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,45.58869934,-122.5979996,Portland,478.5641851,1924167,1971.3,2036875,1881.6,24.69884088
517,SMF-PHX,464,470,56684,70192,56.17839474,53.09084185,18874153,21356,74,0.090909091,6,0.807556417,11,SMF,PHX,large_airport,38.69540024,-121.5910034,Sacramento,large_airport,33.435302,-112.005905,Phoenix,647.0488957,1924167,1971.3,4047095,1251.8,28.67537077
518,SNA-DEN,503,513,64716,71929,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.899720558,11,SNA,DEN,large_airport,33.675701,-117.867996,Santa Ana,large_airport,39.86169815,-104.6729965,Denver,845.9001939,313818,4690.9,2650725,1805.7,28.66820998
519,SNA-PHX,751,755,89792,107393,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.836106636,11,SNA,PHX,large_airport,33.675701,-117.867996,Santa Ana,large_airport,33.435302,-112.005905,Phoenix,338.6172926,313818,4690.9,4047095,1251.8,34.28831964
520,STL-AUS,186,193,22450,26598,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.844048425,11,STL,AUS,large_airport,38.748697,-90.370003,St Louis,large_airport,30.197535,-97.662015,Austin,721.0065655,300887,,1659251,1165.6,22.36025209
521,STL-BWI,348,364,41374,50884,58.26030948,52.6777639,14527086,16967,74,0.090909091,16,0.813104316,11,STL,BWI,large_airport,38.748697,-90.370003,St Louis,large_airport,39.1754,-76.668297,Baltimore,737.8024944,300887,,2205092,2872.8,21.59546086
522,STL-DEN,539,570,71550,83157,56.92788405,52.94213379,23815574,27265,74,0.090909091,31,0.86042065,11,STL,DEN,large_airport,38.748697,-90.370003,St Louis,large_airport,39.86169815,-104.6729965,Denver,769.573023,300887,,2650725,1805.7,22.09137471
523,STL-MCO,491,507,66690,74053,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.900571213,11,STL,MCO,large_airport,38.748697,-90.370003,St Louis,large_airport,28.42939949,-81.30899811,Orlando,881.5181831,300887,,1927699,992,27.81647006
524,STL-MDW,669,719,70991,95667,57.42754359,52.84299508,9585665,11058,74,0.090909091,50,0.742063617,11,STL,MDW,large_airport,38.748697,-90.370003,St Louis,large_airport,41.785999,-87.752403,Chicago,251.0826357,300887,,8595181,4576.6,16.70063427
525,STL-PDX,62,64,7501,8898,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.842998427,11,STL,PDX,large_airport,38.748697,-90.370003,St Louis,large_airport,45.58869934,-122.5979996,Portland,1707.8717,300887,,2036875,1881.6,22.04065751
526,STL-PHX,367,396,52205,60257,57.42754359,52.84299508,19171330,22116,74,0.090909091,29,0.866372372,11,STL,PHX,large_airport,38.748697,-90.370003,St Louis,large_airport,33.435302,-112.005905,Phoenix,1261.462797,300887,,4047095,1251.8,21.01432525
527,TPA-BWI,814,860,95112,124242,56.92788405,52.94213379,23815574,27265,74,0.090909091,46,0.765538224,11,TPA,BWI,large_airport,27.97550011,-82.53320313,Tampa,large_airport,39.1754,-76.668297,Baltimore,842.2724036,2683956,1340.7,2205092,2872.8,18.83991254
528,TPA-DEN,353,366,50227,56015,57.42754359,52.84299508,19171330,22116,74,0.090909091,13,0.896670535,11,TPA,DEN,large_airport,27.97550011,-82.53320313,Tampa,large_airport,39.86169815,-104.6729965,Denver,1506.473096,2683956,1340.7,2650725,1805.7,28.34730435
529,TPA-MDW,518,566,71795,81082,57.42754359,52.84299508,19171330,22116,74,0.090909091,48,0.885461631,11,TPA,MDW,large_airport,27.97550011,-82.53320313,Tampa,large_airport,41.785999,-87.752403,Chicago,996.5886177,2683956,1340.7,8595181,4576.6,22.72427713
530,TUL-DEN,211,217,24400,30173,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.808670003,11,TUL,DEN,large_airport,36.19839859,-95.88809967,Tulsa,large_airport,39.86169815,-104.6729965,Denver,541.4127221,715983,785.8,2650725,1805.7,23.01914219
531,TUS-DEN,265,273,32204,37895,57.42754359,52.84299508,9585665,11058,74,0.090909091,8,0.849821876,11,TUS,DEN,medium_airport,32.115004,-110.938053,Tucson,large_airport,39.86169815,-104.6729965,Denver,638.7359935,875284,873.6,2650725,1805.7,24.0809261
532,TUS-MDW,95,100,14604,16625,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.87843609,11,TUS,MDW,medium_airport,32.115004,-110.938053,Tucson,large_airport,41.785999,-87.752403,Chicago,1439.655105,875284,873.6,8595181,4576.6,21.85511135
